id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter,linkedin-private-codex,linkedin-private-claude
f74c920a-8adf-44a7-8ae5-a35e678ca6b0,Morrison Seger Venture Capital Partners,company,info@morrisonseger.com,"Morrison Seger Venture Capital Partners is a Texas based VCl fund, with a focus on emerging companies.",info@morrisonseger.com,https://www.morrisonseger.com/blank-1,https://www.morrisonseger.com/blank-1,,,"Corporate Venture Arms,All accelerators",2026-02-15T20:18:16.904Z,Mirza Asceric,2026-02-15T20:34:08.447Z,Mirza Asceric,,Rogers Healy,,,10,8,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,
49d8e130-4d12-4918-8345-b624d994572b,MountainWest Technology Accelerator,company,,The purpose of the MountainWest Tech Accelerator is to encourage and develop Nevada-based entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,,1,2,1,,,,
e1d91623-f687-42a1-99f6-8b6dc2f9f5b1,MOX (now Orbit Startups),company,,"MOX is now Orbit Startups, a highly active global seed investor that offers practical help with partnerships, bizdev, fundraising & growth.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,24,"Sean O'Sullivan, William Bao Bean",https://www.linkedin.com/company/mobile-only-accelerator-mox-,6,116,87,"Early Stage Venture, Seed, Venture",https://twitter.com/mobileonlyx,,
2e4cefc3-7812-4489-a4b0-d7de4889a4a9,Mozilla Africa Mradi Innovation Challenge,company,,"Mozilla Africa Mradi Innovation Challenge seeks to provide technical support, grants, and market access.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,1,1,,,,
d804f1f7-b6be-4814-b8cf-9e643862cebf,MuckerLab,company,,MuckerLab is the operating and acceleration platform of Mucker Capital.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
baa24758-ffbb-4243-952a-3882b1c8ff54,National Black MBA Association,company,,2018 Scale Up Challenge Pitch Competition — 1st Place,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
f6140328-888e-40e0-a9aa-d4798cb54518,Navigate Accelerator,company,,"Navigate is a startup accelerator and advisory that helps early-stage companies launch, grow, and get funding ready.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Andres Vallejo, Gabriela Sousa, Pedro Sostre, Susan G. Cunningham",https://www.linkedin.com/company/join-navigate,,67,67,,https://twitter.com/joinnavigate,,
a36b2bcb-4623-49fb-b686-81e6388ab2db,NCA,company,,NCA is an early-stage startup accelerator & investment fund that connects startups with corporates to foster innovation,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,21,,https://www.linkedin.com/company/next-commerce-accelerator/about/,1,43,42,"Early Stage Venture, Seed",,,
a168d607-ebd8-4cf2-916f-3ab3d0bef6dc,NCSC for Startups,company,,NCSC for Startups offers insights and recommendations to help businesses overcome cyber security problems.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/national-cyber-security-centre,,4,4,,,,
7007851f-3d11-445c-ac92-82368564bb8d,Negocia Capital,company,,Negocia Capital is an investment holding company,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Thierry Tea,https://www.linkedin.com/company/negociagroup,,2,2,,,,
e738feb6-f922-4b34-a413-814b0770bd75,NetApp Excellerator,company,,"NetApp Excellerator program is designed to help start-ups create innovative, world-class products and solutions that are market ready.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,16,"Dave Hitz, James Lau, Michael Malcolm",https://www.linkedin.com/company/netapp-excellerator/,,7,7,,,,
685c5ebd-0659-4cd8-a8c5-fd12804351f3,Net Market Partners,company,,Net Market Partners is the leading accelerator for B2B e-commerce companies.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
53a1497b-d3d6-4231-a08a-864203e47fec,Net Zero Accelerator,company,,"Net Zero Accelerator guide, pilot, and promote building technology innovation to empower our net positive future.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/usgbcla,,1,1,"Grant, Seed",,,
b3e73180-ef09-4c29-9c36-9eb2a635161d,NeuroLaunch,company,,NeuroLaunch is the world’s first accelerator program for neuroscience startups.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,12,"Christopher Klaus, Jim Schwoebel, Jordan Amadio",https://www.linkedin.com/company/4853494,,2,2,,https://twitter.com/neurolaunch,,
88556770-7b41-49ab-bf87-7902fcdd0b45,New Mexico Small Business Assistance Program,company,,The New Mexico Small Business Assistance (NMSBA) Program enables technical support to New Mexico small businesses.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,6,2,,,,
f06cf628-eb96-41b2-814c-15947151ebd0,NextFab,company,,"NextFab is a collaborative makerspace with digital and traditional fabrication tools, classes, events, and consulting services.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,12,Evan D. Malone,https://www.linkedin.com/company/nextfab-studio,1,15,14,,https://twitter.com/NextFab_PHL,,
6a6bf6f3-c510-46b7-9f82-11e04de13bdb,Next Logistics Accelerator,company,,NLA is a multi-corporate accelerator with a focus on the logistics industry.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/next-logistics-accelerator-gmbh/,,4,4,,https://twitter.com/NLAHAMGER,,
ce163b2c-6049-437e-a681-c6d07592f14b,NMA.VC,company,,NMA.VC is an accelerator investment firm that raises funds specifically for tech start-ups and media and marketing industries.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/nmavc,,1,1,,https://twitter.com/NMA_vc,,
4a4936e9-627b-4eaf-b862-e3a02ecae5a9,North of Tyne Pre-Accelerator,company,,"North of Tyne Pre-Accelerator offers funding grants, mentoring, and workshops for the network.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,15,15,Grant,,,
0e5c4132-70be-4cba-ad34-de6b99d8f92a,Northscaler,company,,Northscaler offers scale-up technology provides sustainable solutions for businesses to grow operations.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Gaute Engbakk, Petter Graff",https://www.linkedin.com/company/northscaler,,1,1,Seed,,,
520684e8-cf0e-49d5-9c95-8fa1efb74047,NUMA Barcelona,company,,NUMA Barcelona is an accelerator and early-stage venture capital fund that offers growth acceleration program for tech start-ups.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,Marie-Vorgan Le Barzic,https://www.linkedin.com/company-beta/10864997/,,4,4,"Debt, Seed",https://twitter.com/NUMA_Bcn,,
baece019-255f-43af-883a-e27d1b38aec7,Oasis500,company,,"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Karim Kawar,http://www.linkedin.com/company/oasis500,1,149,139,"Early Stage Venture, Seed",http://twitter.com/Oasis_500,,
feedfbc2-4189-40bf-8953-bcce9dd9a597,OBr.global,company,,OBr.global is an international business accelerator.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,16,"Alex Jacobs, Claudia da Matta, Frederico Roberto Mens Filho, Robert Janssen",https://www.linkedin.com/company/obrglobal/,,1,1,"Early Stage Venture, Seed",https://twitter.com/OutsourceBrazil,,
e9186afd-f697-41d0-bff7-251cf37295b9,OCEAN Accelerator,company,,OCEAN accelerates startup growth by focusing on the purpose that drives founders and their companies.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
b22ce8be-e936-47df-88fd-e370fee74b0c,Ocean Solutions Accelerator,company,,Ocean Solutions Accelerator is a startup development and executive leadership course for ocean entrepreneurs.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,8,"Craig Dudenhoeffer, Daniela Fernandez",https://www.linkedin.com/company/sustainable-ocean-alliance/,,2,2,,,,
661c2bc5-1748-4e65-908d-10c56d26dccd,Offshore Wind Innovation Hub,company,,"Offshore Wind Innovation Hub will create demonstration opportunities, safety awareness, knowledge transfer, innovation, and job development.",,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
f08dd9b8-ee20-4964-8b96-fb37cef66b7a,Ofound Angel,company,,"Ofound Angel was established by alumni of Zhejiang University, dedicated to investing in angel projects for entrepreneurs, teacherS.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,4,4,,,,
d8f1f629-f28f-4679-b401-89c3e80d16a5,OHA Osnabrück Healthcare Accelerator,company,,OHA Osnabrück Healthcare Accelerator support startups from the entire healthcare sector.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/oha-accelerator/,,2,2,,,,
6d63abed-e42d-4a1f-b0d6-73761f039ef9,OM2,company,info@om2.com,"OM2 builds Fintech companies together with entrepreneurs and partners who transform how people and enterprises finance, transact & interact.",info@om2.com,https://www.om2.com/,https://www.om2.com/,"Herzliya, Tel Aviv, Israel","Herzliya, Tel Aviv, Israel","Corporate Venture Arms,All accelerators",2026-02-15T20:18:16.904Z,Mirza Asceric,2026-02-15T20:34:08.447Z,Mirza Asceric,,"Dudi Peles, Oded Katz, Uzi Gabsi",https://www.linkedin.com/company/om2-technologies/,,2,2,,,,
48548142-b2c6-49d5-a029-d39a7143f133,Oman Technology Fund,company,,otf aims to be the innovation hub in MENA region & position Oman as the preferred destination for national and international entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,52,,https://www.linkedin.com/company/oman-tech-fund/,7,43,36,"Early Stage Venture, Seed, Venture",https://twitter.com/omantechfund,,
c11c7a7b-48af-4a4c-a8b4-d6c6e75c3b3a,Open Network Lab,company,,Open Network Lab is a seed accelerator providing startups with mentorship and funding from overseas.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,14,Fumihiko Ishimaru,,3,39,37,Seed,,,
96b6cf5b-e52e-4bea-b8f2-c6c08d9500e4,Open Web Foundry,company,,Open Web Foundry incubates and accelerates the best early-stage projects building on Arweave.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
54c5a440-35e1-42f2-9091-3afea1a9e484,Orange Wings BV,company,,Orange Wings is a startup accelerator for promising new companies.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
25064f9b-74da-4e66-ab05-528d106bde62,Orion Startups,company,,Orion Startups is a business accelerator and investment program for early stage startups in the software and internet sector.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
f7e8843f-23a6-4b34-95e4-c5a4608ac26d,Ørsted Propel acceleration programme,company,,Ørsted Propel is an acceleration program of sustainable energy company Ørsted in partnership with Rockstart.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
5e7671c8-7605-433b-b675-c0389f81c0ab,OTF Techween,company,,OTF Techween is a 3-month pre-seed fund program founded by Oman Technology Fund.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,16,,https://www.linkedin.com/company/oman-tech-fund,,4,4,,,,
4d5ba2ae-60d9-4d37-a59d-9efc6457cd94,PANDO. Ventures,company,,PANDO Ventures is a German start-up accelerator in the Rhine-Main area .,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,12,"Arne Wüllner, Christopher Reimann, Florens Knorr, Michael Noven",https://www.linkedin.com/company-beta/7805927,,7,7,"Early Stage Venture, Seed",https://twitter.com/pando_ventures,,
c034153b-841e-4fc1-a205-a90dccdb7ee8,Parcel B,company,,Parcel B is an investment collective of Olin alumni and community member investors who believe in the mission of Olin College.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,1,1,,https://twitter.com/parcelbvc,,
d0bab04a-8c2c-4569-b7be-3c6bde1be894,Pario Ventures,company,,"Pario works with entrepreneurs, CEOs, to identify and implement an exit strategy for the founder or shareholders including investment",,https://www.parioventures.com/,https://www.parioventures.com/,"35 Berkeley Square  Mayfair   London, W1J 5BF. UK","35 Berkeley Square  Mayfair   London, W1J 5BF. UK","+100 best VC Funds in UK 🇬🇧,All accelerators",2026-02-15T20:29:02.297Z,Mirza Asceric,2026-02-15T20:34:09.831Z,Mirza Asceric,,"David Murray-Hundley, Kevin Doyle",https://www.linkedin.com/company/pario-ventures/,18,121,115,,https://twitter.com/ParioVentures,,
868331cc-08de-461d-b5c0-48d904c595c6,PARSEC Accelerator,company,,PARSEC Accelerator provides start-ups and SMEs with the necessary resources to develop and launch new Earth Observation based products.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/showcase/parsec-accelerator/,1,4,4,,https://twitter.com/PARSEC_EU,,
f366c4c5-d42c-4b0a-8d05-38ea5897decd,Peachscore,company,,World's First Data-driven Accelerator Program,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,12,"Alex Mojtahedi, Andrew Walsh, Mehdi Yahyanejad",https://www.linkedin.com/company/peachscore/,,8,8,"Early Stage Venture, Seed",,,
b34e8a3d-8b5d-4090-82d4-bd361ed0bdfc,Penn Wharton VIP,company,,"University of Pennsylvania's community of 150+ companies in three programs: VIP-C (incubator), VIP-X (accelerator), and VIP-SF (for alums).",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/university-of-pennsylvania,1,1,1,,,,
6df2bde9-3721-4e2a-88ea-7acffba51631,Phaze Ventures,company,,Phaze Ventures is an investment and innovation platform focused on the GCC region.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,24,Abdullah Al-Shaksy,https://www.linkedin.com/company/phaze-ventures,1,6,4,"Debt, Early Stage Venture, Seed",https://twitter.com/phazeventures,,
efe07a07-d1b0-4a5b-bd4d-18b8a868ba2f,Pioneer Square Labs,company,,"Pioneer Square Labs is a studio that creates and launches technology startups. They provide market research, concept validation, engineering, data science, visual, UX design, and product management services. They also provide recruiting, fundraising, marketing, company formation, finance, operations, legal, and HR services.",,,,Seattle,Seattle,"All VCs ,All VCs ,All VCs ,All accelerators",2026-02-15T19:35:07.763Z,Mirza Asceric,2026-02-15T20:34:09.831Z,Mirza Asceric,,"Ben Gilbert, Geoff Entress, Greg Gottesman, Julie Sandler, Mike Galgon",https://www.linkedin.com/company/pioneer-square-labs,1,17,12,"Early Stage Venture, Seed",https://twitter.com/psl,,
5812fdbc-ada9-44a0-9012-65569a162e8c,Pipa,company,,"Pipa creats high-impact businesses that generate financial, social, and environmental value.",,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
2a729a2a-a649-4aa6-ad23-0f4219c657fd,Pitch Breakfast,company,,Pitch Breakfast is an investment company.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/pitchbreakfast,,1,1,,,,
6a20f8c7-4636-4308-bf88-72babbb071bd,Plarium.com,company,,Plarium is a web platform for creating mobile and social experiences for hardcore gamers worldwide.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Avraham (Avi) Shalel, Michael Morgovsky, Ron Rofe",https://www.linkedin.com/company/plarium/,,3,3,,http://twitter.com/plarium,,
b387a23b-3005-4a7e-88c9-1ea0ec83f067,Plug and Play,company,,Plug and Play is a startup accelerator and one of the most active VCs.,,,,"Ann Arbor, USA","Ann Arbor, USA",All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/plug-and-play-tech-center/,,1,1,,https://twitter.com/plugandplaytc/,,
2853c415-d56e-4697-9398-c8571b80e1a0,Plug and Play Insurtech,company,,"Deal flow sessions, themed workshops, and face-to-face interaction drive engagement between financial powerhouses and young upstarts. ",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,Saeed Amidi,https://www.linkedin.com/company/plug-and-play-tech-center/,18,100,99,Seed,https://twitter.com/plugandplaytc,,
e8623f95-298f-4ec9-83f2-108bc50a3103,Plug & Play Mexico,company,,Plug and Play is a seed and early-stage investment firm focusing on technology start-ups.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,Alejandro Cobos,https://www.linkedin.com/company/plug-and-play-ventures-mexico,,10,10,,,,
89861033-dd25-44a8-9339-9b2944c620f6,Polymath Digital,company,,Supporting innovation through operating experience and capital,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,1,1,Early Stage Venture,,,
bf511b9c-67e6-4c49-b7d0-f40c04ff3965,PortXL,company,,PortXL is the World's first port acceleration program for disruptive port innovations to help change the way maritime is shaped today.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,15,Carolien Vat-Sandee,https://www.linkedin.com/company/10266169,,1,1,,https://twitter.com/PortXLGlobal,,
8c21d3c7-eb0a-4aa3-a8bc-559223f451cd,POSTECH Holdings,company,,"We invest technology-based startups, value them up as an accelerator.",,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
4c0d1041-77aa-4f14-b654-5f53c2e80ad7,Primer,company,,Startup Accelerator in Korea from Jan 2010,,,,"London, UK","London, UK",All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,Douglas Guen,https://www.linkedin.com/company/primerclub,6,106,82,,https://www.twitter.com/primer | primer club,,
85b3add2-18d2-4d67-be7b-7a84dda01a35,Project Skyway,company,,Project Skyway is a venture capital firm that offers seed-stage tech startup accelerator program for entrepreneurs.,,,,Minneapolis,Minneapolis,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,"Casey Allen, Cem Erdem",https://www.linkedin.com/company/project-skyway/,,7,7,Seed,http://twitter.com/projectskyway,,
273205f9-5fd1-4fa6-ad03-a8b2e0f924fd,Propel,company,,Propel Is An Atlantic Canadian Organization That Offers An Online Accelerator To Technology Startups.,,,,"San Francisco, California, United States","San Francisco, California, United States",All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,5121224,Gerry Pond,http://www.linkedin.com/company/propel-ict,,1,1,"Early Stage Venture, Seed",http://twitter.com/propelict,,
1a2e37d0-442d-4f2f-a03c-a75b75f9e8d1,Propel Accelerator,company,,Propel is one designed to take existing minority small businesses through the intensity of an accelerator program.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/city-of-memphis/about/,,1,1,,https://www.twitter.com/cityofmemphis,,
c736ef30-b31a-43c5-a83c-683deaa84ade,Proto Accelerator,company,,Proto Accelerator is a startup accelerator.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
179331e9-5965-4099-9e52-de6e7645c71f,Prudential Newark Nonprofit Capacity Accelerator,company,,Prudential Newark Nonprofit Capacity Accelerator Supporting Nonprofit Intermediaries.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,2,2,Grant,,,
d0effa05-5ec7-4c4d-ac29-f4f3aa2fbf3a,Qualcomm Robotics Accelerator,company,,"The Qualcomm Robotics Accelerator, powered by Techstars, is helping robotics startups take their ideas to the next level.",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,10,10,Seed,,,
30cfa449-af9c-42db-bceb-8fb50ae794ce,RCL Accelerator,company,,"RCL Accelerator is a startup accelerator powered by muru-D based in Brisbane, Australia",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,6,Cristo Pajust,https://www.linkedin.com/company/australian-computer-society,3,62,57,Seed,https://twitter.com/RCLAccelerator,,
28104428-1f30-4e58-942e-2dd26003178d,ReadWrite Labs,company,,ReadWrite Labs is a computer software that helps companies and companies to grow.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Kyle Ellicott,https://www.linkedin.com/company/3549713,1,1,1,"Crowdfunding, Early Stage Venture, Seed",https://twitter.com/readwritelabs,,
f30bc6d6-2117-41d9-8815-c9957c56db15,"Ready, Set, Raise",company,,"Ready, Set, Raise is an accelerator and a a four-week pitching and fundraising program design for female founders to accelerate startups.",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,1,,https://www.linkedin.com/company/female-founders-alliance,,5,5,,,,
13f06eba-bcf4-4a23-9848-7dcd91f3cf51,RealCoAccelerator,company,,RealCo is the Startup Accelerator For B2B Startups.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
f9a682fc-104c-41c2-84f2-9ae8e132c62b,Rebel One,company,,Rebel One is a early stage fund and global investor network.,,,,"Chicago, IL","Chicago, IL",All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,Sergio Marrero,https://www.linkedin.com/company/rbl1/,,2,2,,,,
574a83a2-207c-4c45-a3ce-cf006fbcfa8a,RED Labs,company,,RED Labs is a coworking space and startup accelerator at the University of Houston.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/uhredlabs/,,2,2,,http://twitter.com/UHREDLabs,,
c6246ccd-71b9-4e6d-8155-218b173393f3,RevTech Labs,company,,RevTech Labs is based in Charlotte and provides a place for tech startups to launch themselves.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
625febf7-0b4d-42f0-8b84-33b1252746b1,R/GA IoT Venture Studio UK,company,,"R/GA is expanding its successful Ventures initiative globally, launching its first UK program in association with InnovateUK.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/r-ga/,1,10,10,"Early Stage Venture, Seed",https://www.twitter.com/rgaventures,,
93c11dce-1349-4b90-b356-2ea50995bdd0,Rho Acceleration,company,,"Rho Acceleration focuses on control or joint-control investments into ""transitional"" middle market technology companies.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,3,2,Early Stage Venture,,,
960c70fd-78f5-4a44-ba4c-9c15338a9efe,Ridgebox,company,,Product Accelerator focused on empowering creativity through technology and design,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"Alexander Reyes, Ashwin Dayal, Stephen Bogda",https://www.linkedin.com/company/ridgebox-creations/about/,2,7,7,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Non Equity Assistance, Seed",https://twitter.com/ridgeboxweb,,
798ac19a-f866-4f4d-835e-450bb31e3c47,River Accelerator,company,,River is a program for the fastest growing virtual reality and augmented reality startups in the world.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,,,,,,
f7464bf0-aea8-4610-b804-f12cf28edb21,Riyadh Valley Company,company,,Riyadh Valley Company is a Saudi Arabian venture capital firm offering incubation services for early stage and growth businesses.,,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/riyadh-valley-company-rvc-,,8,5,,http://twitter.com/riyadhvalley,,
f20eeaf4-9f9a-41d2-bfc3-0a04d7898f04,Rockstart,company,,"Rockstart is an early stage investor that empowers purpose-driven founders across Energy, AgriFood and EmergingTech",,,,🇳🇱 Netherlands,🇳🇱 Netherlands,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,"Don Ritzen, Koen Wagemakers, Oscar Kneppers, Rune Theill",https://www.linkedin.com/company/rockstart,12,222,192,"Early Stage Venture, Seed",https://twitter.com/rockstart,,
